name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	16.5749	0.0247	27.4961	16.3255	2.8369	20.9368	21.8245	22.8848	4.9863	866
world	MCI	0.0000	0.0000	0.0007	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0001	8800
world	conc_chl	5.8767	0.0196	19.6200	3.4182	0.0053	12.0095	13.6375	14.5594	5.3206	866
world	conc_tsm	1.3313	0.0065	6.5375	1.0901	0.0214	1.8590	2.0219	2.3802	0.8807	866
world	empirical_2_bands_equation1	26.0545	0.0358	38.9242	25.8077	3.0867	32.6168	33.9428	35.4838	7.1182	866
world	empirical_2_bands_equation2	16.6330	0.0239	24.6284	16.6338	0.7639	20.2851	21.0249	21.8362	4.4229	866
world	empirical_3_bands_equation1	17.7067	0.0132	22.9389	17.6398	9.7241	19.8995	20.4017	20.9038	2.6152	866
world	empirical_3_bands_equation3	16.4453	0.0202	25.2289	16.1747	5.0636	19.8851	20.7522	21.6193	4.0411	866
world	kd_z90max	1.2400	0.0279	28.4229	0.7900	0.5391	0.9294	1.0131	1.3756	2.3574	866
