name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	2.9731	0.0116	13.5743	2.8586	1.9520	3.2072	3.4048	3.7186	0.6235	805
world	MCI	-0.0000	0.0000	0.0005	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	0.4611	0.0076	7.6522	0.4633	0.0044	0.6162	0.6621	0.7156	0.4450	805
world	conc_tsm	0.0975	0.0051	5.0814	0.0690	0.0081	0.1096	0.1248	0.1552	0.2080	805
world	empirical_2_bands_equation1	3.2379	0.0230	23.9297	3.1578	0.9774	3.8005	4.0530	4.4202	1.2824	805
world	empirical_2_bands_equation2	0.7417	0.0152	14.8577	0.6649	-0.3543	0.9996	1.1060	1.2886	0.7693	805
world	empirical_3_bands_equation1	9.6294	0.0069	16.3531	9.5725	9.4128	9.6558	9.7252	9.8431	0.3122	805
world	empirical_3_bands_equation3	4.9501	0.0095	14.1801	4.8748	4.6849	4.9792	5.0647	5.2071	0.4122	805
world	kd_z90max	30.8333	0.0874	88.3675	26.8970	0.9273	38.0019	42.7237	51.5552	14.2512	805
