name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	9.4537	0.0164	19.0839	9.3586	2.6561	12.9070	13.4327	14.1720	3.4581	807
world	MCI	0.0000	0.0000	0.0019	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0001	8800
world	conc_chl	8.9764	0.0207	20.7619	9.0907	0.0315	12.9466	13.4026	13.7550	4.4760	807
world	conc_tsm	2.7458	0.0151	15.0683	1.8065	0.0151	4.7720	5.4343	6.5934	2.4714	807
world	empirical_2_bands_equation1	12.7391	0.0271	28.1829	13.5354	1.1081	18.5172	19.2211	19.9251	5.9753	807
world	empirical_2_bands_equation2	8.5042	0.0187	18.5833	9.0721	-0.1395	12.8915	13.2847	13.9400	4.4218	807
world	empirical_3_bands_equation1	13.5590	0.0095	18.9616	13.6097	9.4724	15.6689	15.9346	16.3141	2.1141	807
world	empirical_3_bands_equation3	10.1944	0.0136	18.3189	10.1682	4.7570	13.1518	13.5451	14.1147	2.9602	807
world	kd_z90max	3.8323	0.0729	73.5390	2.1037	0.6459	4.2176	4.7279	5.3110	6.9652	807
