name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	3.3717	0.0058	8.1396	3.2796	2.3332	3.7441	3.8661	4.0170	0.5001	806
world	MCI	-0.0000	0.0000	0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	0.4775	0.0087	8.7332	0.4756	0.0042	0.6763	0.7200	0.7811	0.5391	806
world	conc_tsm	0.0906	0.0009	0.8927	0.0739	0.0104	0.1207	0.1365	0.1559	0.0798	806
world	empirical_2_bands_equation1	3.0108	0.0132	14.0645	2.9068	0.9069	3.8673	4.1305	4.4068	1.1914	806
world	empirical_2_bands_equation2	0.7442	0.0090	8.7231	0.6304	-0.2688	1.1430	1.3138	1.4936	0.7075	806
world	empirical_3_bands_equation1	9.7907	0.0037	13.1384	9.7453	9.4583	9.8999	9.9367	9.9808	0.2319	806
world	empirical_3_bands_equation3	5.1464	0.0048	9.5079	5.0879	4.7399	5.2787	5.3263	5.3788	0.2927	806
world	kd_z90max	24.5805	0.0886	90.5432	16.5476	1.9258	36.3093	46.3231	56.8686	19.0404	806
