name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	15.5154	0.0231	25.8304	15.8407	2.7060	18.6387	19.2168	20.0262	4.1708	862
world	MCI	0.0000	0.0000	0.0007	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0001	8800
world	conc_chl	8.8938	0.0232	23.2022	7.6154	0.0076	14.6202	16.4062	17.9602	5.6287	862
world	conc_tsm	1.8921	0.0066	6.6038	1.3707	0.0212	3.2533	3.5956	4.1814	1.4628	862
world	empirical_2_bands_equation1	25.2930	0.0355	37.9374	26.8703	2.4659	30.1692	31.0205	32.0137	6.3721	862
world	empirical_2_bands_equation2	15.9499	0.0231	23.6354	16.7548	0.5464	18.8098	19.2946	19.8026	4.0163	862
world	empirical_3_bands_equation1	17.2196	0.0124	22.2142	17.5367	9.8071	18.8891	19.1621	19.4971	2.2730	862
world	empirical_3_bands_equation3	15.6385	0.0188	23.9159	16.0219	5.1652	18.2157	18.6657	19.2095	3.4212	862
world	kd_z90max	1.4018	0.0298	30.3514	0.9351	0.5778	1.0542	1.1138	1.4711	2.3201	862
