name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	2.5192	0.0057	6.5939	2.3897	0.9431	2.7627	2.9378	3.1695	0.5177	785
world	MCI	0.0000	0.0000	0.0001	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	0.6171	0.0019	1.8546	0.6520	0.0044	0.9499	1.0165	1.0609	0.3481	785
world	conc_tsm	0.3375	0.0025	2.4859	0.3287	0.0121	0.4524	0.5068	0.5811	0.2162	785
world	empirical_2_bands_equation1	5.5439	0.0127	13.8035	6.1074	1.0826	6.3363	6.3872	6.4381	1.3757	785
world	empirical_2_bands_equation2	1.9837	0.0076	7.3380	2.2641	-0.3035	2.3863	2.4245	2.4627	0.7768	785
world	empirical_3_bands_equation1	9.6900	0.0027	11.9339	9.6529	9.2055	9.7621	9.7921	9.8330	0.2278	785
world	empirical_3_bands_equation3	5.0231	0.0034	7.8791	4.9758	4.4351	5.1101	5.1446	5.1962	0.2847	785
world	kd_z90max	21.4672	0.0615	63.9476	18.2623	2.4600	27.2395	31.7896	39.3526	11.0592	785
