name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	8.2534	0.0177	20.0962	8.1964	2.3618	10.7147	11.5305	12.7010	3.5307	782
world	MCI	0.0000	0.0000	0.0003	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	7.4886	0.0193	19.3483	7.1535	0.0222	13.3186	14.2849	15.4251	5.5569	782
world	conc_tsm	0.5886	0.0037	3.6936	0.6256	0.0149	0.7948	0.8206	0.8721	0.4011	782
world	empirical_2_bands_equation1	13.3087	0.0258	26.8138	14.0287	0.9854	17.8513	19.0911	20.6150	5.7634	782
world	empirical_2_bands_equation2	8.2231	0.0192	18.9488	8.6993	-0.2450	11.4632	12.3845	13.5553	4.2606	782
world	empirical_3_bands_equation1	13.0666	0.0099	19.3611	13.1457	9.4165	14.6374	15.1148	15.8606	2.1216	782
world	empirical_3_bands_equation3	9.5119	0.0143	18.9804	9.5197	4.6893	11.6347	12.3207	13.4354	2.9411	782
world	kd_z90max	4.9206	0.0679	68.8889	1.9782	0.9593	4.0161	5.5785	8.7032	9.4422	782
