name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	8.4474	0.0182	21.2318	8.2743	3.0075	10.9533	11.5547	12.1743	3.0112	851
world	MCI	0.0000	0.0000	0.0007	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	10.2803	0.0220	21.9601	10.5001	0.0062	14.7592	15.5495	16.4716	5.3384	851
world	conc_tsm	1.0889	0.0065	6.5310	0.9770	0.0122	1.7397	1.8440	1.9548	0.8147	851
world	empirical_2_bands_equation1	13.3443	0.0279	28.8498	13.6012	0.9729	18.2566	19.2881	20.4310	5.7865	851
world	empirical_2_bands_equation2	8.3037	0.0200	19.7876	8.6187	-0.2284	11.7212	12.3217	13.0823	4.0347	851
world	empirical_3_bands_equation1	13.1623	0.0102	19.9082	13.1721	9.6710	14.7487	15.1070	15.4653	1.8816	851
world	empirical_3_bands_equation3	9.6219	0.0149	19.8979	9.5578	4.9986	11.7927	12.3141	12.8505	2.6120	851
world	kd_z90max	5.5895	0.0753	76.0188	2.4981	0.7673	4.0784	4.6804	7.7657	10.6918	851
