name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	7.3151	0.0205	23.3455	7.1325	2.8487	9.1412	9.8996	10.8014	2.8398	745
world	MCI	0.0000	0.0000	0.0009	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	7.9593	0.0213	21.3295	7.7191	0.0299	12.6819	14.0877	15.6638	5.3102	745
world	conc_tsm	0.5940	0.0090	8.9978	0.4704	0.0121	0.8208	0.9736	1.2162	0.6445	745
world	empirical_2_bands_equation1	10.8708	0.0363	37.2598	10.2038	0.9917	14.9186	16.0067	17.8564	5.3826	745
world	empirical_2_bands_equation2	6.6526	0.0224	22.2475	6.4634	-0.1730	9.3781	10.3870	11.5529	3.7719	745
world	empirical_3_bands_equation1	12.4156	0.0117	21.1550	12.2938	9.4955	13.6230	14.1127	14.6607	1.7687	745
world	empirical_3_bands_equation3	8.5940	0.0173	22.0400	8.3568	4.7851	10.1686	10.8761	11.6698	2.4462	745
world	kd_z90max	5.8667	0.0740	74.5439	3.0146	0.4970	4.6436	5.3841	12.1223	9.6711	745
