name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	12.7503	0.0204	23.4343	13.4957	2.9844	14.8658	15.1930	15.5406	3.2431	857
world	MCI	0.0000	0.0000	0.0007	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0001	8800
world	conc_chl	12.0182	0.0217	21.7456	11.9028	0.0175	16.0963	17.0088	18.0952	4.4585	857
world	conc_tsm	1.8270	0.0064	6.4327	1.5499	0.0249	2.7674	3.1455	3.6837	1.2830	857
world	empirical_2_bands_equation1	20.5141	0.0290	32.5668	22.2212	3.5875	24.3077	24.7134	25.2930	5.5469	857
world	empirical_2_bands_equation2	13.2081	0.0208	21.8815	14.3554	1.0911	15.6028	15.8939	16.2889	3.6814	857
world	empirical_3_bands_equation1	15.6958	0.0113	21.0746	16.2103	9.8146	16.9197	17.1111	17.3138	1.8879	857
world	empirical_3_bands_equation3	13.2679	0.0167	21.8999	13.9720	5.1744	15.0424	15.3602	15.6780	2.7547	857
world	kd_z90max	1.5329	0.0207	21.3290	1.1775	0.6396	1.5292	1.9430	2.7292	1.1816	857
