name	Band	average	max_error	maximum	median	minimum	p80_threshold	p85_threshold	p90_threshold	sigma	total
world	3_bands_model_chl_conc	4.8029	0.0163	18.7830	4.7826	2.4465	5.4851	5.6811	5.9425	1.1768	815
world	MCI	0.0000	0.0000	0.0002	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0000	8800
world	conc_chl	3.2589	0.0162	16.2540	3.0724	0.0205	4.6958	5.1016	5.7022	2.0364	815
world	conc_tsm	0.4075	0.0021	2.0853	0.3506	0.0104	0.6142	0.6764	0.7698	0.2749	815
world	empirical_2_bands_equation1	5.4190	0.0260	26.9380	5.1547	0.9436	6.0645	6.4284	7.4682	2.0522	815
world	empirical_2_bands_equation2	2.7803	0.0186	18.3637	2.6327	-0.1870	3.4304	3.6715	4.3208	1.5632	815
world	empirical_3_bands_equation1	10.7244	0.0094	18.8165	10.6971	9.3754	11.1125	11.2542	11.4335	0.7321	815
world	empirical_3_bands_equation3	6.3226	0.0134	18.0805	6.2660	4.6396	6.8036	6.9783	7.2203	0.9625	815
world	kd_z90max	8.4421	0.0830	83.9528	5.9470	0.9679	6.7769	7.1088	14.5774	9.2889	815
